experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
baseline,guatemala-volcano_00000011_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.9544067140668631,1,1066.0,91.0,91,95.34719177763957,,"- A winding road cuts through lush green forest and open fields, with a meandering river or stream flowing parallel to it.
- On the left, a small settlement or construction site is visible, featuring buildings and disturbed earth, possibly "
baseline,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.4462150372564793,1,1072.0,128.0,128,88.50689330600551,,"This is a high-altitude, aerial satellite image capturing a rugged, mountainous landscape partially obscured by dense, white fog or cloud. The scene is rich in natural textures and features, with a clear sense of topography and human interv"
baseline,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.2744869692251086,1,1071.0,128.0,128,100.43256862627975,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (100%,100%) is the bottom-right):

1. **Cloud/Smoke Plume** - Located at the"
baseline,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.2745379256084561,1,1066.0,128.0,128,100.42855330404831,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Flash Flood Risk:** The most prominent hazard is the presence of a bright white, meandering line cutting through the green terrain. This is likely a riv"
baseline,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.9157846178859472,1,1066.0,86.0,86,93.90854390907724,,"- A winding river cuts through a lush, forested valley, with its white, frothy flow contrasting against the green and brown terrain.
- A paved road snakes along the left side of the valley, partially obscured by dense fog that drifts in fro"
baseline,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.2751830536872149,1,1072.0,128.0,128,100.37774547731456,,"This is a high-altitude, aerial satellite image capturing a rugged, mountainous landscape partially obscured by dense, white fog or cloud. The scene is rich in natural textures and features, with a clear sense of topography and human interv"
baseline,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.274650496430695,1,1071.0,128.0,128,100.4196839513486,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (100%,100%) is the bottom-right):

1. **Cloud/Smoke Plume** - Located at the"
baseline,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.273376596160233,1,1066.0,128.0,128,100.52014493275118,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Flash Flood Risk:** The most prominent hazard is the presence of a bright white, meandering line cutting through the green terrain. This is likely a riv"
baseline,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.9113436695188284,1,1066.0,86.0,86,94.36615722080597,,"- A winding river cuts through a lush, forested valley, with its white, frothy flow contrasting against the green and brown terrain.
- A paved road snakes along the left side of the valley, partially obscured by dense fog that drifts in fro"
baseline,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.2755706626921892,1,1072.0,128.0,128,100.34724358574243,,"This is a high-altitude, aerial satellite image capturing a rugged, mountainous landscape partially obscured by dense, white fog or cloud. The scene is rich in natural textures and features, with a clear sense of topography and human interv"
baseline,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,1.27419613301754,1,1071.0,128.0,128,100.45549243417615,,"Based on the satellite image, here are the top 10 visible objects and their approximate locations (using a coordinate system where (0,0) is the top-left corner and (100%,100%) is the bottom-right):

1. **Cloud/Smoke Plume** - Located at the"
baseline,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,1.268760004080832,1,1066.0,128.0,128,100.88590402306313,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Flash Flood Risk:** The most prominent hazard is the presence of a bright white, meandering line cutting through the green terrain. This is likely a riv"
baseline,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,1.204462575726211,1,1066.0,86.0,86,71.40113917457975,,"- A winding river cuts through a lush, forested valley, with its white, frothy flow contrasting against the green and brown terrain.
- A paved road snakes along the left side of the valley, partially obscured by dense fog that drifts in fro"
baseline,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,1.449983530677855,1,1072.0,128.0,128,88.27686473111945,,"This is a high-resolution satellite imagery view of a rural, agricultural landscape, likely in a temperate or subtropical region. The scene is dominated by lush green vegetation, organized farming plots, and a small human settlement.

**Sce"
baseline,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,1.276446545496583,1,1071.0,128.0,128,100.27838647187804,,"Based on the satellite imagery, here are the top 10 visible objects and their approximate locations (using a grid-based coordinate system for reference, with top-left as (0,0) and bottom-right as (100%,100%)):

1. **Large Agricultural Green"
baseline,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,1.2756542963907123,1,1066.0,128.0,128,100.34066467863458,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Risk of Fire or Smoke (Most Immediate Concern):** There is a visible plume of smoke or haze rising from the area near the large, dark-roofed structure i"
baseline,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.9819259345531464,1,1066.0,94.0,94,95.73023452402997,,"- A rural landscape featuring dense green forests, organized agricultural fields, and a cluster of buildings with red-tiled roofs, likely a small village or farmstead.
- A large, dark-roofed industrial or agricultural complex with a grid-li"
baseline,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,1.272453162819147,1,1072.0,128.0,128,100.59309351427386,,"This is a high-resolution satellite imagery view of a rural, agricultural landscape, likely in a temperate or subtropical region. The scene is dominated by lush green vegetation, organized farming plots, and a small human settlement.

**Sce"
baseline,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,1.2741035809740424,1,1071.0,128.0,128,100.46278961255645,,"Based on the satellite imagery, here are the top 10 visible objects and their approximate locations (using a grid-based coordinate system for reference, with top-left as (0,0) and bottom-right as (100%,100%)):

1. **Large Agricultural Green"
baseline,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,1.2758127516135573,1,1066.0,128.0,128,100.32820242477958,,"Based on this satellite imagery, I can infer several potential hazards or risks:

1.  **Risk of Fire or Smoke (Most Immediate Concern):** There is a visible plume of smoke or haze rising from the area near the large, dark-roofed structure i"
baseline,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.9820115929469466,1,1066.0,94.0,94,95.72188421718396,,"- A rural landscape featuring dense green forests, organized agricultural fields, and a cluster of buildings with red-tiled roofs, likely a small village or farmstead.
- A large, dark-roofed industrial or agricultural complex with a grid-li"
baseline,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,1.2792528038844466,1,1072.0,128.0,128,100.05840879248296,,"This is a high-resolution satellite imagery view of a rural, agricultural landscape, likely in a temperate or subtropical region. The scene is dominated by lush green vegetation, organized farming plots, and a small human settlement.

**Sce"
