experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
baseline,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.6213880628347397,1,1066.0,128.0,128,205.99043923706986,,"Based on the image provided, here are several potential hazards and risks that can be inferred:

- **Flood Risk**: The most significant hazard is the presence of a river or stream flowing through a mountainous area. The water appears to be "
baseline,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.32637545745819807,1,1066.0,57.0,57,174.64548481651846,,"- A winding river flows through a lush, green valley, with a road running alongside it.
- Thick clouds partially obscure the landscape, creating a dramatic and misty atmosphere.
- The terrain includes forested areas, cultivated fields, and "
baseline,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.6189017836004496,1,1072.0,128.0,128,206.81795301245117,,"This is an aerial, high-angle photograph of a lush, mountainous landscape, likely taken from a satellite or drone. The scene is dominated by a winding river that cuts through the terrain, with a road following its path. The image is partial"
baseline,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.6192028420045972,1,1071.0,128.0,128,206.71739746157314,,"- Road: The road is located on the left side of the image, running from the top left corner to the bottom left corner.
- River: The river is located in the center of the image, flowing from the top right corner to the bottom right corner.
-"
baseline,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.6186490748077631,1,1066.0,128.0,128,206.9024350190361,,"Based on the image provided, here are several potential hazards and risks that can be inferred:

- **Flood Risk**: The most significant hazard is the presence of a river or stream flowing through a mountainous area. The water appears to be "
baseline,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.3255563583225012,1,1066.0,57.0,57,175.08489250126982,,"- A winding river flows through a lush, green valley, with a road running alongside it.
- Thick clouds partially obscure the landscape, creating a dramatic and misty atmosphere.
- The terrain includes forested areas, cultivated fields, and "
baseline,guatemala-volcano_00000011_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.6184960445389152,1,1072.0,128.0,128,206.95362748103454,,"This is an aerial, high-angle photograph of a lush, mountainous landscape, likely taken from a satellite or drone. The scene is dominated by a winding river that cuts through the terrain, with a road following its path. The image is partial"
baseline,guatemala-volcano_00000011_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.6179917929694057,1,1071.0,128.0,128,207.1224916838609,,"- Road: The road is located on the left side of the image, running from the top left corner to the bottom left corner.
- River: The river is located in the center of the image, flowing from the top right corner to the bottom right corner.
-"
baseline,guatemala-volcano_00000011_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.619641019962728,1,1066.0,128.0,128,206.57121765066378,,"Based on the image provided, here are several potential hazards and risks that can be inferred:

- **Flood Risk**: The most significant hazard is the presence of a river or stream flowing through a mountainous area. The water appears to be "
baseline,guatemala-volcano_00000011_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.6172369448468089,1,1066.0,57.0,57,92.34703216630486,,"- A winding river flows through a lush, green valley, with a road running alongside it.
- Thick clouds partially obscure the landscape, creating a dramatic and misty atmosphere.
- The terrain includes forested areas, cultivated fields, and "
baseline,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.8001233423128724,1,1072.0,128.0,128,159.97533534017074,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, dense forests, and a small settlement.

The most prominent features are the large, organized"
baseline,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.6155453966930509,1,1071.0,128.0,128,207.94567011249822,,"- A large agricultural field with a patterned structure, located in the upper left portion of the image.
- A cluster of buildings with red roofs, situated in the lower right section of the image.
- A small white building, located in the low"
baseline,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.6275041047483683,1,1066.0,128.0,128,203.98272940593517,,"Based on the provided satellite image, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Stress:** The most prominent feature is the large, dense green area, which appears to be a cultivated "
baseline,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.37141500134021044,1,1066.0,67.0,67,180.39120595085774,,"- A satellite image shows a rural landscape with agricultural fields, dense forests, and a small settlement.
- The settlement includes buildings with red-tiled roofs and a large, flat-roofed structure, possibly a factory or storage facility"
baseline,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.6288744052872062,1,1072.0,128.0,128,203.53825648468322,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, dense forests, and a small settlement.

The most prominent features are the large, organized"
baseline,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.6242788378149271,1,1071.0,128.0,128,205.03658340881756,,"- A large agricultural field with a patterned structure, located in the upper left portion of the image.
- A cluster of buildings with red roofs, situated in the lower right section of the image.
- A small white building, located in the low"
baseline,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.6224707588553429,1,1066.0,128.0,128,205.63214926814925,,"Based on the provided satellite image, here are the potential hazards and risks that can be inferred:

- **Agricultural and Environmental Stress:** The most prominent feature is the large, dense green area, which appears to be a cultivated "
baseline,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.3676555836573243,1,1066.0,67.0,67,182.235774399248,,"- A satellite image shows a rural landscape with agricultural fields, dense forests, and a small settlement.
- The settlement includes buildings with red-tiled roofs and a large, flat-roofed structure, possibly a factory or storage facility"
baseline,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.6218622988089919,1,1072.0,128.0,128,205.83334967427547,,"This is an aerial, high-angle photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, dense forests, and a small settlement.

The most prominent features are the large, organized"
